"Range Name","fe__draw_count.sum","fe__draw_count.sum.peak_sustained","fe__draw_count.sum.per_second","fe__draw_count.avg","fe__draw_count.avg.per_cycle_elapsed","fe__draw_count.avg.per_second","fe__draw_count.avg.pct_of_peak_sustained_elapsed","fe__draw_count.avg.peak_sustained","fe__output_ops_cmd_go_idle.sum","fe__output_ops_cmd_go_idle.sum.peak_sustained","fe__output_ops_cmd_go_idle.sum.per_second","fe__output_ops_cmd_go_idle.avg","fe__output_ops_cmd_go_idle.avg.per_cycle_elapsed","fe__output_ops_cmd_go_idle.avg.per_second","fe__output_ops_cmd_go_idle.avg.pct_of_peak_sustained_elapsed","fe__output_ops_cmd_go_idle.avg.peak_sustained","gpu__time_duration.sum","gpu__time_duration.sum.peak_sustained","gpu__time_duration.sum.per_second","gpu__time_duration.avg","gpu__time_duration.avg.per_cycle_elapsed","gpu__time_duration.avg.per_second","gpu__time_duration.avg.pct_of_peak_sustained_elapsed","gpu__time_duration.avg.peak_sustained","gr__cycles_active.sum","gr__cycles_active.sum.peak_sustained","gr__cycles_active.sum.per_second","gr__cycles_active.avg","gr__cycles_active.avg.per_cycle_elapsed","gr__cycles_active.avg.per_second","gr__cycles_active.avg.pct_of_peak_sustained_elapsed","gr__cycles_active.avg.peak_sustained","gr__dispatch_count.sum","gr__dispatch_count.sum.peak_sustained","gr__dispatch_count.sum.per_second","gr__dispatch_count.avg","gr__dispatch_count.avg.per_cycle_elapsed","gr__dispatch_count.avg.per_second","gr__dispatch_count.avg.pct_of_peak_sustained_elapsed","gr__dispatch_count.avg.peak_sustained","pda__input_prims.sum","pda__input_prims.sum.peak_sustained","pda__input_prims.sum.per_second","pda__input_prims.avg","pda__input_prims.avg.per_cycle_elapsed","pda__input_prims.avg.per_second","pda__input_prims.avg.pct_of_peak_sustained_elapsed","pda__input_prims.avg.peak_sustained","prop__prop2crop_pixels_realtime.sum","prop__prop2crop_pixels_realtime.sum.peak_sustained","prop__prop2crop_pixels_realtime.sum.per_second","prop__prop2crop_pixels_realtime.avg","prop__prop2crop_pixels_realtime.avg.per_cycle_elapsed","prop__prop2crop_pixels_realtime.avg.per_second","prop__prop2crop_pixels_realtime.avg.pct_of_peak_sustained_elapsed","prop__prop2crop_pixels_realtime.avg.peak_sustained","prop__prop2zrop_pixels_realtime.sum","prop__prop2zrop_pixels_realtime.sum.peak_sustained","prop__prop2zrop_pixels_realtime.sum.per_second","prop__prop2zrop_pixels_realtime.avg","prop__prop2zrop_pixels_realtime.avg.per_cycle_elapsed","prop__prop2zrop_pixels_realtime.avg.per_second","prop__prop2zrop_pixels_realtime.avg.pct_of_peak_sustained_elapsed","prop__prop2zrop_pixels_realtime.avg.peak_sustained","crop__throughput.avg.pct_of_peak_sustained_elapsed","dram__throughput.avg.pct_of_peak_sustained_elapsed","l1tex__throughput.avg.pct_of_peak_sustained_elapsed","lts__throughput.avg.pct_of_peak_sustained_elapsed","pcie__throughput.avg.pct_of_peak_sustained_elapsed","pda__throughput.avg.pct_of_peak_sustained_elapsed","pes__throughput.avg.pct_of_peak_sustained_elapsed","prop__throughput.avg.pct_of_peak_sustained_elapsed","raster__throughput.avg.pct_of_peak_sustained_elapsed","sm__throughput.avg.pct_of_peak_sustained_elapsed","vaf__throughput.avg.pct_of_peak_sustained_elapsed","vpc__throughput.avg.pct_of_peak_sustained_elapsed","zrop__throughput.avg.pct_of_peak_sustained_elapsed",
"Frame",15,1,3132.83,15,2.82303e-06,3132.83,0.000282303,1,1,1,208.855,1,1.88202e-07,208.855,1.88202e-05,1,4.78801e+06,10,1e+09,4.78801e+06,0.901114,1e+09,9.01114,10,5.06963e+06,1,1.05882e+09,5.06963e+06,0.954116,1.05882e+09,95.4116,1,1,1,208.855,1,1.88202e-07,208.855,1.88202e-05,1,981358,16,2.04962e+08,981358,0.184694,2.04962e+08,1.15434,16,1.04803e+07,48,2.18886e+09,3.49343e+06,0.553233,7.2962e+08,3.4577,16,6.21338e+06,192,1.2977e+09,2.07113e+06,0.327991,4.32565e+08,0.512486,64,13.5808,17.1361,7.55568,20.9518,6.70799,1.84205,0,8.06745,12.0278,4.08812,0.0846168,3.23886,19.9321,
"Frame/GrassDraw",2,1,1672.45,2,1.50796e-06,1672.45,0.000150796,1,0,1,0,0,0,0,0,1,1.19585e+06,10,1e+09,1.19585e+06,0.901647,1e+09,9.01647,10,1.3263e+06,1,1.10908e+09,1.3263e+06,1,1.10908e+09,100,1,0,1,0,0,0,0,0,1,947520,16,7.92339e+08,947520,0.71441,7.92339e+08,4.46506,16,3.8343e+06,48,3.20634e+09,1.2781e+06,0.812227,1.06878e+09,5.07642,16,4.95706e+06,192,4.14521e+09,1.65235e+06,1.05006,1.38174e+09,1.64072,64,40.1379,39.9398,19.6584,51.26,1.03951,7.1441,0,22.0422,41.5559,10.074,0,12.8647,66.3936,
